Longitude,Latitude,Depth,Salinity,Temperature,DO,Sigma,pH,DIC,TALK,Omega_Ar
-124.09,46.13,19.81,32.2,12.43,326.64,24.33,7.9389,1982.46,2201.6,2.39737673
-124.09,46.13,14.46,30.49,14.76,365.67,22.4,8.0855,1821.08,2090.4,2.915186118
-124.09,46.13,9.65,28.91,16.26,306.88,21.05,8.055,1822.33,2068,2.732044177
-124.09,46.13,5.52,28.87,16.44,299.25,20.94,8.0444,1826.88,2062.1,2.62817351
-124.09,46.13,3.07,28.86,16.49,296.83,20.92,8.0411,1827.39,2064.7,2.652683858
-124.27,46.13,87.25,33.89,7.33,160.16,26.52,7.3073,2266.06,2264.4,0.603836237
-124.27,46.13,60.76,33.83,7.45,69.11,26.44,7.32,2249.38,2250.3,0.616242517
-124.27,46.13,31.45,33.2,7.84,130.58,25.87,7.4179,2188.17,2218.7,0.770169973
-124.27,46.13,20.94,32.41,9.75,196.27,24.97,7.6356,2096.65,2197.5,1.284836443
-124.27,46.13,10.79,31.83,13.01,302.58,23.91,7.9527,1951.07,2173.2,2.431091885
-124.27,46.13,3.62,30.26,15.27,289.62,22.1,8.0076,1877.89,2110.9,2.579676452
-124.53,46.13,131.02,33.99,6.73,33.92,26.66,7.2632,2288.74,2275.9,0.549516343
-124.53,46.13,100.22,33.96,6.93,40.7,26.61,7.2748,2279.43,2269.9,0.566961625
-124.53,46.13,79.73,33.75,7.54,69.58,26.36,7.3108,2250.97,2249.6,0.603427054
-124.53,46.13,60.4,33.27,7.73,166.84,25.95,7.4879,2167.53,2221.7,0.914645797
-124.53,46.13,10.68,31.59,16.52,270.79,23.01,7.9885,1923.66,2162.6,2.648667951
-124.53,46.13,3.44,31.59,16.53,270.82,23,7.9825,1926.36,2159.7,2.59452619
-124.67,46.13,345.23,34.01,6.43,37.34,26.72,7.2815,2291.09,2280.9,0.53534052
-124.67,46.13,298.04,34.01,6.46,37.26,26.71,7.2812,2291.15,2281.6,0.543734641
-124.67,46.13,199.37,34,6.59,34.91,26.68,7.2701,2289.53,2279.1,0.551582287
-124.67,46.13,149.9,33.96,7.03,66.82,26.59,7.3354,2259.42,2268.5,0.648710178
-124.67,46.13,99.56,33.71,7.67,83.66,26.31,7.3467,2236.23,2246,0.654096221
-124.67,46.13,79.87,33.46,8.09,158.23,26.04,7.5004,2170.96,2230.3,0.950767341
-124.67,46.13,59.58,33.06,7.82,186.9,25.78,7.5384,2141.38,2207.5,0.994262361
-124.67,46.13,40.02,32.44,8.52,201.19,25.2,7.571,2111.35,2186.2,1.061480635
-124.67,46.13,25.68,31.99,10.65,279.22,24.49,7.8099,2007.74,2162.1,1.748706563
-124.67,46.13,10.87,31.32,16.23,266.95,22.91,7.9264,1941.85,2145.1,2.289791968
-124.67,46.13,3.9,31.13,17.01,260.22,22.54,7.9383,1932.36,2139.4,2.342797879
-125.19,46.13,1349.14,34.49,2.83,22.57,27.49,7.3244,2383.98,2391.9,0.498286135
-125.19,46.13,1236.76,34.46,3.02,17.53,27.46,7.3131,2381.71,2384.8,0.492249704
-125.19,46.13,990.15,34.39,3.61,9.19,27.34,7.2931,2370.51,2364.7,0.485232627
-125.19,46.13,840.99,34.33,3.93,7.34,27.26,7.2812,2362.09,2353.6,0.490727199
-125.19,46.13,495.67,34.06,4.86,36.68,26.95,7.2897,2310.87,2306,0.536953744
-125.19,46.13,396.57,33.98,5.27,61.9,26.84,7.3232,2285.59,2286.2,0.569133298
-125.19,46.13,297.68,33.95,6.08,91.95,26.71,7.3864,2252.96,2277.4,0.700159881
-125.19,46.13,198.59,33.91,7.28,129.7,26.52,7.4701,2211.29,2263.9,0.886779011
-125.19,46.13,149.16,33.79,7.79,140.32,26.35,7.4907,2191.87,2248,0.918252856
-125.19,46.13,123.92,33.57,8.07,158.56,26.15,7.5083,2175.35,2234.7,0.943338621
-125.19,46.13,99.02,32.98,8.27,206.5,25.65,7.5827,2125.26,2206.9,1.103354384
-125.19,46.13,78.5,32.53,8.5,252.65,25.27,7.6759,2069.3,2180,1.334380037
-125.19,46.13,59.17,32.28,8.75,295.08,25.03,7.7636,2025.57,2167.5,1.607747136
-125.19,46.13,49.25,32.26,9.1,305.83,24.96,7.789,2017.94,2168.4,1.690958649
-125.19,46.13,39.36,32.24,9.47,325.56,24.88,7.8313,1999.24,2170.8,1.891519574
-125.19,46.13,30.06,32.14,10.95,325.78,24.55,7.8804,1976.99,2166,2.072950025
-125.19,46.13,19.72,32.02,13.6,289.46,23.96,7.8909,1973.77,2160.5,2.086419916
-125.19,46.13,14.77,32,14.8,273.84,23.7,7.8886,1970.22,2161.7,2.148972161
-125.19,46.13,10.32,31.89,15.87,264.52,23.39,7.908,1956.49,2153.5,2.216735223
-125.19,46.13,4.39,31.64,16.44,261.98,23.07,7.9136,1951.45,2150.9,2.254221122
-126.09,47.12,2471.38,34.64,1.59,70.12,27.71,7.4456,2391.62,2437.5,0.516700134
-126.09,47.12,1974.89,34.59,1.82,57.55,27.66,7.4052,2386.7,2418.3,0.516941994
-126.09,47.12,1482.53,34.51,2.46,24.2,27.54,7.3267,2389.84,2393.8,0.468169024
-126.09,47.12,988.11,34.37,3.51,7.97,27.34,7.2867,2371.12,2365.4,0.485336434
-126.09,47.12,741.66,34.24,4.22,9.72,27.16,7.2737,2347.41,2337.8,0.49509515
-126.09,47.12,495.1,34.08,5.23,33.48,26.92,7.2965,2304.26,2301.9,0.548238347
-126.09,47.12,396.61,34.02,5.75,53.8,26.81,7.3274,2281.64,2286.1,0.588809226
-126.09,47.12,296.71,33.97,6.62,81.35,26.66,7.3835,2249.2,2274.9,0.70974021
-126.09,47.12,197.73,33.9,7.64,109.87,26.46,7.4417,2216.57,2258.8,0.822972426
-126.09,47.12,149.4,33.74,7.95,134.81,26.29,7.4825,2191.68,2244.8,0.898756001
-126.09,47.12,123.59,33.44,7.91,164.76,26.06,7.5258,2160.23,2227.4,0.994048101
-126.09,47.12,99.05,32.95,7.76,212.64,25.71,7.6066,2112.7,2204.6,1.17674805
-126.09,47.12,79.15,32.39,8.13,271.85,25.2,7.7337,2038.58,2171.4,1.516123947
-126.09,47.12,58.88,32.27,8.41,293.59,25.08,7.7758,2019.7,2165.9,1.641811935
-126.09,47.12,49.4,32.25,8.91,299.61,25,7.7921,2016.6,2165.3,1.672179263
-126.09,47.12,39.94,32.24,9.93,309.37,24.83,7.8349,1996.66,2168.5,1.897246628
-126.09,47.12,29.92,32.19,11.27,319.96,24.54,7.887,1976.13,2168.3,2.106632215
-126.09,47.12,20.28,32.04,13.88,280.98,23.94,7.8923,1968.7,2163.3,2.164826929
-126.09,47.12,15.15,32.03,16.18,255.18,23.42,7.8918,1969.68,2161.7,2.171241694
-126.09,47.12,10.04,32.03,16.19,255.38,23.42,7.8923,1969.66,2163.5,2.191566194
-126.09,47.12,3.51,32.03,16.2,255.74,23.42,7.8922,1967.86,2162.7,2.203371038
-125.2,47.12,1547.99,34.53,2.45,32.34,27.56,7.3506,2389.64,2401.5,0.491067624
-125.2,47.12,989.42,34.38,3.66,9.85,27.33,7.2948,2370.08,2364.5,0.486463034
-125.2,47.12,743.32,34.22,4.54,12.74,27.11,7.2816,2337.37,2332.8,0.514544302
-125.2,47.12,496.01,34.08,5.36,35.55,26.9,7.3015,2303.71,2300,0.543076086
-125.2,47.12,396.63,34.03,5.75,49.69,26.82,7.3211,2285.98,2290.4,0.589842291
-125.2,47.12,297.86,34.01,6.35,56.71,26.73,7.3356,2272.47,2284,0.637792632
-125.2,47.12,199.36,33.97,6.77,65,26.64,7.3454,2263.31,2274.6,0.650293952
-125.2,47.12,147.69,33.92,7.52,98.33,26.5,7.4201,2226.96,2263.8,0.799467923
-125.2,47.12,123.85,33.83,7.88,113.3,26.38,7.4437,2210.11,2253.5,0.842993628
-125.2,47.12,99.43,33.57,7.68,145.81,26.21,7.4889,2184.23,2239.3,0.917595032
-125.2,47.12,79.52,33.11,7.59,187.1,25.85,7.5626,2135.72,2213.4,1.073940624
-125.2,47.12,59.87,32.38,7.88,265.2,25.23,7.7074,2052.72,2175.6,1.435738827
-125.2,47.12,40.45,32.29,8.19,290.45,25.12,7.7727,2021.19,2168,1.651746762
-125.2,47.12,30.3,32.22,8.47,285.62,25.05,7.7722,2019.63,2165.1,1.645305065
-125.2,47.12,15.01,31.8,15.77,263.61,23.34,7.9001,1967.51,2163.7,2.209740456
-125.2,47.12,10.25,31.81,15.91,262.25,23.31,7.9546,1935.2,2158,2.471400602
-125.2,47.12,3.85,31.81,15.92,262.49,23.31,7.9548,1935.06,2152.8,2.422050077
-125.05,47.12,1079.38,34.41,3.48,11.98,27.37,7.3099,2371.71,2370.6,0.493418667
-125.05,47.12,990.17,34.39,3.61,10.64,27.34,7.298,2369.2,2366.9,0.498615218
-125.06,47.12,742.57,34.23,4.45,12.19,27.13,7.2839,2342.22,2335.1,0.505012387
-125.06,47.12,496.71,34.1,5.46,33.52,26.91,7.3057,2301.69,2314,0.617064674
-125.06,47.12,396.1,34.03,5.84,51.57,26.8,7.3277,2283.65,2287.9,0.589141305
-125.06,47.12,297.99,34,6.28,63.65,26.73,7.3482,2268.88,2281.4,0.641607529
-125.06,47.12,198.98,33.97,6.9,81.66,26.62,7.384,2245.71,2271.8,0.727636416
-125.06,47.11,148.49,33.94,7.32,96.86,26.53,7.4172,2228.74,2267.3,0.8090347
-125.06,47.11,124.79,33.9,7.62,101.91,26.47,7.4244,2219.25,2260,0.826278322
-125.06,47.11,99.52,33.77,7.54,113.99,26.37,7.4308,2211.85,2247.9,0.79838366
-125.06,47.11,80.06,33.52,7.51,148.93,26.19,7.4892,2180.72,2237.3,0.9295808
-125.06,47.11,60.21,33.05,7.66,184.22,25.79,7.554,2133.2,2210.1,1.071675316
-125.06,47.11,50.11,32.85,8.15,136.75,25.57,7.4922,2153.51,2207.5,0.913447185
-125.06,47.11,40.12,32.66,8.81,142.3,25.32,7.4678,2164.36,2210.3,0.867441157
-125.06,47.11,30.53,32.41,9.5,177.49,25.01,7.5725,2120.75,2200.3,1.109947269
-125.06,47.11,15.16,31.9,12.98,289.9,23.99,7.8996,1966.34,2161.6,2.161729183
-125.06,47.11,8.09,31.57,16.12,272.57,23.09,8.0217,1906.35,2157.7,2.764877203
-125.06,47.11,4.05,31.58,16.12,272.64,23.09,8.0257,1904.98,2157.4,2.777253115
-124.98,47.12,390.73,34.03,6.13,53.45,26.77,7.3322,2279.07,2285.7,0.601914984
-124.98,47.12,298.41,33.99,6.57,60.24,26.68,7.3389,2266.58,2277.2,0.633109692
-124.98,47.12,199.07,33.98,6.74,67.86,26.65,7.3546,2258.98,2273.3,0.664968967
-124.98,47.12,149.65,33.96,6.94,57.23,26.6,7.3213,2263.14,2268.2,0.626024998
-124.98,47.12,124.92,33.92,7.18,68.77,26.54,7.3437,2250.79,2263.2,0.665652593
-124.98,47.12,103.68,33.87,7.41,93.37,26.48,7.3974,2229.22,2257,0.751236155
-124.98,47.12,80.93,33.6,7.36,110.95,26.27,7.4122,2213.4,2243.5,0.764058637
-124.98,47.12,60.07,33.15,7.58,178.08,25.88,7.5347,2148.62,2214.5,0.992716606
-124.98,47.12,51.21,32.95,7.69,185.68,25.7,7.5548,2130.91,2203,1.036865844
-124.98,47.12,40.25,32.76,7.95,171.33,25.52,7.5358,2134.79,2198.9,0.982261246
-124.98,47.12,30.99,32.64,9.02,156.07,25.27,7.5445,2138.54,2205.3,1.01240607
-124.98,47.12,20.23,32.22,10.25,201.23,24.74,7.6624,2092.3,2187.1,1.237098346
-124.98,47.12,15.14,31.91,12.68,275.69,24.1,7.8866,1982.58,2173.6,2.121712401
-124.98,47.12,10.57,31.56,16.2,268.13,23.06,8.0129,1910.86,2158.6,2.729490148
-124.98,47.12,3.29,31.56,16.21,267.76,23.05,8.0253,1905.69,2157.2,2.770285805
-124.82,47.11,129.81,33.97,6.72,39,26.65,7.2801,2282.56,2277,0.580812281
-124.82,47.11,99.07,33.92,7.1,43.18,26.55,7.2749,2271.59,2263.5,0.572403994
-124.82,47.11,78.75,33.83,7.54,82.42,26.43,7.3619,2234.37,2251.6,0.696231693
-124.82,47.11,59.75,33.54,7.59,120.57,26.19,7.4301,2199.39,2235.7,0.803492193
-124.82,47.11,40.17,33.04,8.05,110.09,25.73,7.3883,2194.3,2218.5,0.732680384
-124.82,47.11,19.93,32.39,10.01,206.65,24.91,7.6775,2082.85,2197.2,1.398247647
-124.82,47.11,10.18,31.91,13.6,313.52,23.87,7.9899,1931.29,2174.8,2.647962177
-124.82,47.11,4.02,31.84,15.76,281.51,23.38,7.9943,1926.84,2166.6,2.642657117
-124.64,47.12,82.98,33.92,7.13,41.53,26.55,7.273,2278.03,2266.8,0.561843758
-124.64,47.12,59.07,33.84,7.4,75.11,26.45,7.3485,2245.63,2258.2,0.675841048
-124.64,47.12,40.8,33.5,7.63,93.65,26.15,7.3539,2219.16,2234.1,0.685173601
-124.64,47.12,20.26,32.72,9.16,162.61,25.3,7.5643,2139.21,2214.1,1.078309966
-124.64,47.12,10.09,31.66,16.31,275.36,23.08,8.0631,1909.37,2185,3.023592345
-124.64,47.12,3.34,31.59,16.86,270.19,22.93,8.0916,1888.84,2180.1,3.195803149
-124.38,47.12,40.35,33.72,7.46,39.83,26.35,7.2372,2269.57,2250.5,0.531698267
-124.38,47.12,29.65,33.53,7.84,60.64,26.13,7.3027,2238.2,2216.7,0.516215648
-124.38,47.12,20.32,32.26,11.91,222.92,24.46,7.7166,2067.23,2196.2,1.548444174
-124.38,47.12,14.43,31.7,13.99,253.98,23.68,7.8941,1970.83,2168,2.200656524
-124.38,47.12,10.1,30.46,15.98,296.86,22.3,8.0426,1868.68,2120.9,2.783563748
-124.38,47.12,3.19,26.81,16.82,329.75,19.27,8.172,1705.73,1986.8,3.132684852
-124.25,47.11,17.44,31.42,14.67,265.24,23.41,7.9747,1928.54,2139.7,2.339493658
-124.25,47.11,10.11,28.66,16.76,317.03,20.97,8.1202,1777.58,2049.8,3.014864767
-124.25,47.11,5.31,27.71,17.04,350.46,19.93,8.1822,1712.63,2017.9,3.378750381
-124.25,47.11,3.52,27.71,17.03,350.04,19.93,8.1993,1707.55,2013.4,3.383086504
-124.09,45.92,68.33,33.78,7.6,53.46,26.37,7.282,2263.54,2255,0.574418355
-124.09,45.92,50.29,33.75,7.83,63.59,26.32,7.2934,2261.59,2255.5,0.588662359
-124.09,45.92,40.2,33.6,7.76,74.82,26.21,7.3171,2241.3,2242.7,0.620279597
-124.09,45.92,30.4,33.35,8.24,82.82,25.93,7.334,2231.62,2235.3,0.63320997
-124.09,45.92,25.63,33.1,10.02,171.24,25.47,7.5394,2163.44,2236.6,1.077329614
-124.09,45.92,20.53,32.83,10.93,216.85,25.12,7.6796,2108.18,2226.3,1.445886035
-124.09,45.92,10.87,32.24,11.4,258.08,24.58,7.8808,1994.33,2184.3,2.099501322
-125.36,44.65,2849.84,34.64,1.51,76.99,27.72,7.4587,2384.96,2437.2,0.498113212
-125.37,44.65,1974.78,34.6,1.77,59.32,27.67,7.4091,2384.3,2419.1,0.528941612
-125.37,44.65,1483.49,34.52,2.5,26.84,27.54,7.3363,2385.43,2399.7,0.506743663
-125.37,44.65,990.11,34.4,3.66,9.36,27.34,7.2943,2367.26,2367,0.506418221
-125.37,44.65,743.21,34.28,4.26,8.57,27.19,7.2806,2350.23,2343.2,0.505974151
-125.37,44.65,495.05,34.15,5.31,25.01,26.96,7.294,2311.5,2308.9,0.54938135
-125.37,44.65,396.9,34.11,5.82,35.68,26.87,7.3104,2297.97,2295.7,0.562277532
-125.37,44.65,297.21,34.04,6.46,59.64,26.73,7.3517,2267.52,2280.3,0.643636655
-125.37,44.65,198.82,33.97,7.23,83.28,26.58,7.3925,2240.68,2266.5,0.726860627
-125.37,44.65,149.22,33.87,7.65,104.12,26.44,7.4286,2215.7,2254.9,0.811434696
-125.37,44.65,124.43,33.69,7.85,112.86,26.27,7.4273,2205.46,2241.5,0.794327111
-125.37,44.65,100.47,33.45,8.02,135.66,26.04,7.4721,2175.45,2224.8,0.877949479
-125.37,44.65,59.75,32.5,8.34,233.7,25.26,7.6523,2072.43,2174,1.261200866
-125.37,44.65,39.57,32.2,8.53,265.55,25,7.7261,2033.98,2159.4,1.465880194
-125.37,44.65,20,31.93,11.99,296.16,24.21,7.9006,1963.99,2159.1,2.146670703
-125.37,44.65,4.15,31.41,15.94,254.12,23,7.9366,1935.43,2144.8,2.34551764
-125.12,44.65,710.08,34.28,4.37,10.4,27.18,7.2839,2348.92,2337.7,0.493397047
-125.12,44.65,495.82,34.14,5.4,27.49,26.94,7.3006,2309.59,2305.1,0.54120855
-125.12,44.65,395.98,34.1,5.76,36.82,26.87,7.312,2294.18,2296.8,0.583362489
-125.12,44.65,298.24,34.03,6.66,54.71,26.7,7.3366,2268.89,2278.3,0.627794641
-125.12,44.65,197.99,33.95,7.25,109.6,26.56,7.4473,2221.3,2263.2,0.819318641
-125.12,44.65,148.8,33.88,7.85,115.02,26.42,7.4554,2207.62,2253.9,0.856465714
-125.12,44.65,123.72,33.77,8.05,123.49,26.3,7.4662,2197.22,2246.4,0.878876626
-125.12,44.65,99.49,33.6,8.16,131.09,26.15,7.4691,2187.18,2234.8,0.8708212
-125.12,44.65,79.36,33.4,8.05,141.39,26.01,7.4776,2175.8,2224.8,0.879884312
-125.12,44.65,59.52,32.69,8,197.99,25.46,7.5761,2111.13,2185.2,1.047738065
-125.12,44.65,39.03,32.27,8.45,255.38,25.07,7.7031,2046.51,2165.9,1.414976055
-125.12,44.65,19.91,31.68,13.94,274.71,23.66,7.8875,1968.6,2155.7,2.0966636
-125.12,44.65,9.96,31.35,15.88,254.62,22.97,7.9385,1933.51,2144,2.354464698
-125.12,44.65,3.67,31.34,15.9,254.96,22.96,7.9407,1932.87,2142.3,2.346237263
-124.88,44.65,424.4,34.08,6.27,45.69,26.79,7.3274,2280.67,2285.7,0.590955799
-124.88,44.65,297.04,34.03,6.8,58.88,26.68,7.3463,2265.96,2278.6,0.644740913
-124.88,44.65,197.93,33.99,7.1,68.66,26.61,7.355,2253,2267,0.663829323
-124.88,44.65,148.49,33.91,7.49,82.92,26.49,7.3824,2237.29,2263,0.734615763
-124.88,44.65,123.84,33.85,7.68,90.5,26.42,7.3944,2227.83,2252.7,0.732219148
-124.88,44.65,99.56,33.73,7.95,115.01,26.28,7.4412,2201.09,2243.4,0.837972544
-124.88,44.65,78.45,33.26,8,155.73,25.91,7.5032,2156.48,2213.9,0.932624907
-124.88,44.65,59.81,32.81,7.91,186.78,25.57,7.5518,2121.29,2192.1,1.024482832
-124.88,44.65,39.51,32.4,8.17,237.81,25.19,7.6406,2073.36,2173.1,1.250035589
-124.88,44.65,19.39,31.84,12.42,294.18,24.07,7.9055,1963.57,2162.3,2.187761645
-124.88,44.65,9.89,31.22,15.89,260.07,22.87,7.9451,1926.62,2137.2,2.355295628
-124.88,44.65,3.47,31.22,15.9,260.4,22.87,7.9461,1925.2,2137.8,2.378159655
-124.78,44.65,246.59,34.01,6.92,61.7,26.65,7.3463,2263.93,2272.2,0.629511583
-124.78,44.65,197.93,34,6.99,64.08,26.64,7.3525,2260.53,2269.5,0.639051575
-124.78,44.65,147.73,33.97,7.2,65.35,26.58,7.3465,2255.8,2266.7,0.655885064
-124.78,44.65,124.78,33.93,7.37,73.42,26.53,7.3594,2248.72,2258.7,0.65341251
-124.78,44.65,98.93,33.83,7.6,86.27,26.42,7.3801,2234.5,2252.1,0.695884817
-124.78,44.65,80.01,33.5,7.8,125.1,26.13,7.4375,2193.76,2228.7,0.791353148
-124.78,44.65,59.46,33.1,7.92,161.08,25.8,7.5031,2154.77,2208.3,0.908248468
-124.78,44.65,39.98,32.44,8.19,222.92,25.23,7.6351,2080.18,2176.2,1.22107388
